pair_idx,reward_a,reward_b,frame,reward_a_uncoh,reward_b_uncoh,aesthetic_score,image_reward,pick_score,hpsv2_score,clip_score,openai_clip_score
5,CLIP Score,VQA Score,31,1.0,0.0,5.9469358921051025,0.11039689742028713,0.1791723184287548,0.258941650390625,0.19718749448657036,0.27632803469896317
6,CLIP Score,SciScore,0,0.0,1.0,5.891995310783386,0.8902514576911926,0.17679904773831367,0.242889404296875,0.20906249433755875,0.2770707458257675
6,CLIP Score,SciScore,1,0.03225806451612903,0.967741935483871,5.910640835762024,0.849029004573822,0.17271140590310097,0.233795166015625,0.2084374949336052,0.28428518027067184
6,CLIP Score,SciScore,2,0.06451612903225806,0.935483870967742,5.7986990213394165,0.6440105326473713,0.1693192422389984,0.219573974609375,0.20249999314546585,0.28005165979266167
6,CLIP Score,SciScore,3,0.0967741935483871,0.9032258064516129,5.8655024766922,0.6237978339195251,0.16728926077485085,0.209625244140625,0.20031249523162842,0.2792501673102379
6,CLIP Score,SciScore,4,0.12903225806451613,0.8709677419354839,5.720051288604736,0.5300276696216315,0.16732914000749588,0.206085205078125,0.19906249269843102,0.27892231568694115
6,CLIP Score,SciScore,5,0.16129032258064516,0.8387096774193549,5.649706721305847,0.25112423300743103,0.16682307422161102,0.20050048828125,0.19718749448657036,0.28331877663731575
6,CLIP Score,SciScore,6,0.1935483870967742,0.8064516129032258,5.5035165548324585,0.14844558760523796,0.16455962136387825,0.194000244140625,0.1912499964237213,0.2698109559714794
6,CLIP Score,SciScore,7,0.22580645161290322,0.7741935483870968,5.53243088722229,0.05185260623693466,0.16634784266352654,0.193603515625,0.19687499478459358,0.26876848191022873
6,CLIP Score,SciScore,8,0.25806451612903225,0.7419354838709677,5.40958034992218,0.032996099442243576,0.1640571467578411,0.185546875,0.19593749567866325,0.2624311111867428
6,CLIP Score,SciScore,9,0.2903225806451613,0.7096774193548387,5.479373931884766,-0.19620139757171273,0.16403577476739883,0.180389404296875,0.19187499582767487,0.2623913139104843
6,CLIP Score,SciScore,10,0.3225806451612903,0.6774193548387097,5.335662484169006,-0.32423056056723,0.16371523961424828,0.177490234375,0.19499999284744263,0.2550032064318657
6,CLIP Score,SciScore,11,0.3548387096774194,0.6451612903225806,5.437547564506531,-0.17891491623595357,0.1627734936773777,0.176788330078125,0.19624999538064003,0.25938083976507187
6,CLIP Score,SciScore,12,0.3870967741935484,0.6129032258064516,5.369473934173584,-0.1257360875606537,0.16277460008859634,0.17352294921875,0.19749999791383743,0.25604911521077156
6,CLIP Score,SciScore,13,0.41935483870967744,0.5806451612903225,5.170907139778137,-0.23704590974375606,0.1626514494419098,0.174407958984375,0.1928124986588955,0.2564038932323456
6,CLIP Score,SciScore,14,0.45161290322580644,0.5483870967741935,5.203118562698364,-0.25194152630865574,0.16424007713794708,0.17535400390625,0.19468749687075615,0.25395647436380386
6,CLIP Score,SciScore,15,0.4838709677419355,0.5161290322580645,5.117948889732361,-0.2958821654319763,0.16344813257455826,0.173492431640625,0.1928124949336052,0.2412363924086094
6,CLIP Score,SciScore,16,0.5161290322580645,0.4838709677419355,5.159454822540283,-0.37630615569651127,0.16279297694563866,0.171356201171875,0.19218749552965164,0.231375090777874
6,CLIP Score,SciScore,17,0.5483870967741935,0.4516129032258065,5.119563579559326,-0.46710873767733574,0.16188707575201988,0.168487548828125,0.19124999269843102,0.22441284358501434
6,CLIP Score,SciScore,18,0.5806451612903226,0.4193548387096774,5.149713397026062,-0.39698100090026855,0.16178259626030922,0.1656494140625,0.19249999523162842,0.2308506742119789
6,CLIP Score,SciScore,19,0.6129032258064516,0.3870967741935484,5.194427132606506,-0.5541495587676764,0.1614968106150627,0.1634521484375,0.19249999523162842,0.23702788352966309
6,CLIP Score,SciScore,20,0.6451612903225806,0.3548387096774194,5.124693512916565,-0.5217503067106009,0.1610286831855774,0.163482666015625,0.1903124935925007,0.23700199648737907
6,CLIP Score,SciScore,21,0.6774193548387096,0.32258064516129037,5.1025367975234985,-0.5473375916481018,0.16074832528829575,0.16107177734375,0.1903124935925007,0.23215235769748688
6,CLIP Score,SciScore,22,0.7096774193548387,0.29032258064516125,5.091493248939514,-0.5557875838130713,0.16252069547772408,0.159637451171875,0.19374999776482582,0.22682109847664833
6,CLIP Score,SciScore,23,0.7419354838709677,0.25806451612903225,5.082979202270508,-0.5903442539274693,0.16143647208809853,0.15765380859375,0.19468749687075615,0.2492126077413559
6,CLIP Score,SciScore,24,0.7741935483870968,0.22580645161290325,5.093267560005188,-0.5289540700614452,0.16030265390872955,0.156585693359375,0.1965624913573265,0.24118048697710037
6,CLIP Score,SciScore,25,0.8064516129032258,0.19354838709677424,5.06453275680542,-0.3839099705219269,0.15956563875079155,0.158294677734375,0.19593749195337296,0.23855148255825043
6,CLIP Score,SciScore,26,0.8387096774193549,0.16129032258064513,5.121809363365173,-0.45698903501033783,0.15984190627932549,0.1573486328125,0.1928124949336052,0.23159248381853104
6,CLIP Score,SciScore,27,0.8709677419354839,0.12903225806451613,5.0801026821136475,-0.6397544406354427,0.15944238752126694,0.155303955078125,0.19093749672174454,0.24161887913942337
6,CLIP Score,SciScore,28,0.9032258064516129,0.09677419354838712,5.1125606298446655,-0.4611395224928856,0.1597161442041397,0.157989501953125,0.1903124935925007,0.23125772178173065
6,CLIP Score,SciScore,29,0.9354838709677419,0.06451612903225812,5.112763047218323,-0.4810255281627178,0.15936611592769623,0.160247802734375,0.1887499913573265,0.22927124425768852
6,CLIP Score,SciScore,30,0.967741935483871,0.032258064516129004,5.17701256275177,-0.646095672622323,0.1596655659377575,0.154998779296875,0.1912499964237213,0.2441764771938324
6,CLIP Score,SciScore,31,1.0,0.0,5.155213713645935,-0.5100409872829914,0.1595228761434555,0.158905029296875,0.1928124949336052,0.2342839129269123
7,Aesthetic Score,Image Reward,0,0.0,1.0,6.994836926460266,1.0909613221883774,0.18643292039632797,0.28466796875,0.2059374935925007,0.2805749848484993
7,Aesthetic Score,Image Reward,1,0.03225806451612903,0.967741935483871,7.114781618118286,0.9801979064941406,0.18222714960575104,0.2777099609375,0.2006249949336052,0.27683841064572334
7,Aesthetic Score,Image Reward,2,0.06451612903225806,0.935483870967742,7.026772737503052,1.0299780368804932,0.18291405215859413,0.27191162109375,0.2071874961256981,0.29378384351730347
7,Aesthetic Score,Image Reward,3,0.0967741935483871,0.9032258064516129,7.04029381275177,1.0733975619077682,0.18322105333209038,0.2696533203125,0.20406249165534973,0.28407296538352966
7,Aesthetic Score,Image Reward,4,0.12903225806451613,0.8709677419354839,7.1046974658966064,1.0909000784158707,0.18155887350440025,0.2679443359375,0.20625000074505806,0.2871758043766022
7,Aesthetic Score,Image Reward,5,0.16129032258064516,0.8387096774193549,7.139726877212524,1.1539481580257416,0.18409090489149094,0.27496337890625,0.20593749731779099,0.29362692683935165
7,Aesthetic Score,Image Reward,6,0.1935483870967742,0.8064516129032258,7.043177843093872,1.1905236542224884,0.18312140926718712,0.2705078125,0.20624999329447746,0.3000428006052971
7,Aesthetic Score,Image Reward,7,0.22580645161290322,0.7741935483870968,6.9923341274261475,1.228378713130951,0.1823618933558464,0.2738037109375,0.20468749105930328,0.3015696629881859
7,Aesthetic Score,Image Reward,8,0.25806451612903225,0.7419354838709677,7.042933225631714,1.2763014137744904,0.18296582996845245,0.271240234375,0.20499999448657036,0.3020326867699623
7,Aesthetic Score,Image Reward,9,0.2903225806451613,0.7096774193548387,7.110377073287964,1.2764646410942078,0.1818000189960003,0.271240234375,0.20624999701976776,0.2986210137605667
7,Aesthetic Score,Image Reward,10,0.3225806451612903,0.6774193548387097,7.111398220062256,1.187375545501709,0.18494963645935059,0.2718505859375,0.20499999448657036,0.2962600588798523
7,Aesthetic Score,Image Reward,11,0.3548387096774194,0.6451612903225806,6.9090036153793335,1.1803291141986847,0.1811501830816269,0.2689208984375,0.20624999701976776,0.2937982454895973
7,Aesthetic Score,Image Reward,12,0.3870967741935484,0.6129032258064516,6.996320366859436,1.1508504152297974,0.1817236840724945,0.2713623046875,0.2068749964237213,0.288322314620018
7,Aesthetic Score,Image Reward,13,0.41935483870967744,0.5806451612903225,6.887834191322327,1.1566084027290344,0.18369534239172935,0.269195556640625,0.20406249538064003,0.2849643900990486
7,Aesthetic Score,Image Reward,14,0.45161290322580644,0.5483870967741935,6.893583178520203,1.138073280453682,0.18568989634513855,0.27203369140625,0.20468749478459358,0.2878418117761612
7,Aesthetic Score,Image Reward,15,0.4838709677419355,0.5161290322580645,6.912140369415283,1.1097014099359512,0.1849505491554737,0.267822265625,0.20281249657273293,0.2930464744567871
7,Aesthetic Score,Image Reward,16,0.5161290322580645,0.4838709677419355,6.887797474861145,1.3020057678222656,0.18494189903140068,0.266815185546875,0.2109374962747097,0.3023080378770828
7,Aesthetic Score,Image Reward,17,0.5483870967741935,0.4516129032258065,6.822721242904663,1.2501716911792755,0.1830441951751709,0.260223388671875,0.21062499657273293,0.2920010834932327
7,Aesthetic Score,Image Reward,18,0.5806451612903226,0.4193548387096774,6.832609176635742,1.0469746887683868,0.1839759722352028,0.260101318359375,0.21124999225139618,0.2844872698187828
7,Aesthetic Score,Image Reward,19,0.6129032258064516,0.3870967741935484,6.712787866592407,1.204909086227417,0.18232783302664757,0.25726318359375,0.20093749463558197,0.28053153306245804
7,Aesthetic Score,Image Reward,20,0.6451612903225806,0.3548387096774194,6.642244338989258,1.1553954929113388,0.18711574375629425,0.26763916015625,0.2146875001490116,0.3009856566786766
7,Aesthetic Score,Image Reward,21,0.6774193548387096,0.32258064516129037,6.68990170955658,1.1776852309703827,0.18532875925302505,0.267364501953125,0.20906249433755875,0.3107173293828964
7,Aesthetic Score,Image Reward,22,0.7096774193548387,0.29032258064516125,6.584299802780151,1.1081922799348831,0.1832670010626316,0.26544189453125,0.2068749964237213,0.3022803068161011
7,Aesthetic Score,Image Reward,23,0.7419354838709677,0.25806451612903225,6.647094488143921,1.2857208251953125,0.1874096319079399,0.27862548828125,0.21968749538064003,0.31186211854219437
7,Aesthetic Score,Image Reward,24,0.7741935483870968,0.22580645161290325,6.712963342666626,1.2006371766328812,0.18882374092936516,0.28692626953125,0.2174999974668026,0.29433896392583847
7,Aesthetic Score,Image Reward,25,0.8064516129032258,0.19354838709677424,6.648187756538391,1.033835545182228,0.18742013722658157,0.27972412109375,0.21562499552965164,0.29107123613357544
7,Aesthetic Score,Image Reward,26,0.8387096774193549,0.16129032258064513,6.610047101974487,0.9675026088953018,0.18351470679044724,0.267852783203125,0.21562499552965164,0.2818720191717148
7,Aesthetic Score,Image Reward,27,0.8709677419354839,0.12903225806451613,6.50386917591095,0.833070918917656,0.18269770219922066,0.259521484375,0.21156249195337296,0.3006220981478691
7,Aesthetic Score,Image Reward,28,0.9032258064516129,0.09677419354838712,6.394220471382141,1.100914478302002,0.18098006770014763,0.26837158203125,0.21156249567866325,0.3108888939023018
7,Aesthetic Score,Image Reward,29,0.9354838709677419,0.06451612903225812,6.2923808097839355,1.1067089438438416,0.17961855232715607,0.2689208984375,0.21406249329447746,0.30831386893987656
7,Aesthetic Score,Image Reward,30,0.967741935483871,0.032258064516129004,6.276868104934692,1.1580969989299774,0.17820752784609795,0.25775146484375,0.2146874964237213,0.2830638214945793
7,Aesthetic Score,Image Reward,31,1.0,0.0,6.350472450256348,1.4033629596233368,0.17916087061166763,0.26763916015625,0.21562499552965164,0.2661621421575546
8,Aesthetic Score,PickScore,0,0.0,1.0,6.994836926460266,1.0909613221883774,0.18643292039632797,0.28466796875,0.2059374935925007,0.2805749848484993
8,Aesthetic Score,PickScore,1,0.03225806451612903,0.967741935483871,7.190134286880493,0.9366721510887146,0.1875833161175251,0.28021240234375,0.20218748971819878,0.2824007607996464
8,Aesthetic Score,PickScore,2,0.06451612903225806,0.935483870967742,7.067331314086914,0.8376431614160538,0.1873471550643444,0.275634765625,0.20124999806284904,0.3081343173980713
8,Aesthetic Score,PickScore,3,0.0967741935483871,0.9032258064516129,7.088107585906982,0.9659641534090042,0.18804939463734627,0.2745361328125,0.20281249284744263,0.30132491886615753
8,Aesthetic Score,PickScore,4,0.12903225806451613,0.8709677419354839,7.12296199798584,0.8574023097753525,0.18818547204136848,0.27593994140625,0.20249999687075615,0.298352912068367
8,Aesthetic Score,PickScore,5,0.16129032258064516,0.8387096774193549,6.897385001182556,0.9042302072048187,0.18459265306591988,0.267120361328125,0.201874990016222,0.28449903428554535
8,Aesthetic Score,PickScore,6,0.1935483870967742,0.8064516129032258,6.951697587966919,0.9036187827587128,0.18475547432899475,0.264801025390625,0.20218749344348907,0.2864532768726349
8,Aesthetic Score,PickScore,7,0.22580645161290322,0.7741935483870968,6.945465683937073,0.805262416601181,0.18668178096413612,0.26690673828125,0.20343749225139618,0.28931862860918045
8,Aesthetic Score,PickScore,8,0.25806451612903225,0.7419354838709677,6.940886855125427,0.7697964757680893,0.18478158116340637,0.262420654296875,0.2018749974668026,0.29350546002388
8,Aesthetic Score,PickScore,9,0.2903225806451613,0.7096774193548387,7.04905092716217,0.698329396545887,0.18699276819825172,0.259307861328125,0.2043749988079071,0.29180002212524414
8,Aesthetic Score,PickScore,10,0.3225806451612903,0.6774193548387097,7.038280487060547,0.6676534786820412,0.18680627271533012,0.257110595703125,0.20749999582767487,0.2866988107562065
8,Aesthetic Score,PickScore,11,0.3548387096774194,0.6451612903225806,7.162242889404297,0.7804739773273468,0.1887602098286152,0.25933837890625,0.20999999716877937,0.3078080713748932
8,Aesthetic Score,PickScore,12,0.3870967741935484,0.6129032258064516,7.106677174568176,0.8148611634969711,0.1913021318614483,0.2603759765625,0.21031249687075615,0.3047640398144722
8,Aesthetic Score,PickScore,13,0.41935483870967744,0.5806451612903225,7.0612359046936035,0.7447910830378532,0.1904212050139904,0.252777099609375,0.20624999701976776,0.30430543422698975
8,Aesthetic Score,PickScore,14,0.45161290322580644,0.5483870967741935,7.0696632862091064,0.6894453018903732,0.19040318578481674,0.249481201171875,0.20093749836087227,0.29410043358802795
8,Aesthetic Score,PickScore,15,0.4838709677419355,0.5161290322580645,7.061439394950867,0.5331470817327499,0.18933622539043427,0.244049072265625,0.19968749210238457,0.29610422253608704
8,Aesthetic Score,PickScore,16,0.5161290322580645,0.4838709677419355,6.939805626869202,0.4422845665831119,0.1905476450920105,0.24615478515625,0.20249999687075615,0.29722702503204346
8,Aesthetic Score,PickScore,17,0.5483870967741935,0.4516129032258065,7.000115633010864,0.5401912331581116,0.19271836802363396,0.25146484375,0.20249999314546585,0.301314577460289
8,Aesthetic Score,PickScore,18,0.5806451612903226,0.4193548387096774,6.832757592201233,0.2115609049797058,0.19183382764458656,0.236419677734375,0.20749999582767487,0.29698631912469864
8,Aesthetic Score,PickScore,19,0.6129032258064516,0.3870967741935484,6.9374353885650635,0.11010044626891613,0.191375020891428,0.24310302734375,0.20468749478459358,0.28986506164073944
8,Aesthetic Score,PickScore,20,0.6451612903225806,0.3548387096774194,7.092319369316101,0.06455176137387753,0.19337808713316917,0.240509033203125,0.20249999687075615,0.28943009674549103
8,Aesthetic Score,PickScore,21,0.6774193548387096,0.32258064516129037,6.9887001514434814,0.05373305082321167,0.19391541555523872,0.2347412109375,0.19843749701976776,0.28871311247348785
8,Aesthetic Score,PickScore,22,0.7096774193548387,0.29032258064516125,7.18068790435791,0.4071193225681782,0.1976403295993805,0.247100830078125,0.2018749937415123,0.30606546252965927
8,Aesthetic Score,PickScore,23,0.7419354838709677,0.25806451612903225,7.068784952163696,0.14075464894995093,0.1980283558368683,0.255645751953125,0.20093749836087227,0.31018006056547165
8,Aesthetic Score,PickScore,24,0.7741935483870968,0.22580645161290325,7.025936961174011,0.14950266852974892,0.19798829406499863,0.24493408203125,0.2006249949336052,0.29807284474372864
8,Aesthetic Score,PickScore,25,0.8064516129032258,0.19354838709677424,6.911986708641052,-0.04067860171198845,0.19684399664402008,0.230316162109375,0.20218749716877937,0.30040232837200165
8,Aesthetic Score,PickScore,26,0.8387096774193549,0.16129032258064513,6.900569200515747,-0.06816652230918407,0.19337250292301178,0.219268798828125,0.19999999552965164,0.2977840304374695
8,Aesthetic Score,PickScore,27,0.8709677419354839,0.12903225806451613,6.777020454406738,-0.5022381478920579,0.1952233836054802,0.206939697265625,0.19437499344348907,0.2902585342526436
8,Aesthetic Score,PickScore,28,0.9032258064516129,0.09677419354838712,6.660604953765869,-0.6988071734085679,0.19330313801765442,0.19622802734375,0.19062499329447746,0.28589364886283875
8,Aesthetic Score,PickScore,29,0.9354838709677419,0.06451612903225812,6.491879105567932,-0.9478516913950443,0.1937118135392666,0.1881103515625,0.18593749776482582,0.2651776783168316
8,Aesthetic Score,PickScore,30,0.967741935483871,0.032258064516129004,6.236092209815979,-1.2062390595674515,0.19042179360985756,0.180694580078125,0.17999999597668648,0.24756703525781631
8,Aesthetic Score,PickScore,31,1.0,0.0,6.200490117073059,-1.0086850225925446,0.18726325035095215,0.177337646484375,0.18046874552965164,0.25363118201494217
9,Aesthetic Score,HPSv2,0,0.0,1.0,6.994836926460266,1.0909613221883774,0.18643292039632797,0.28466796875,0.2059374935925007,0.2805749848484993
9,Aesthetic Score,HPSv2,1,0.03225806451612903,0.967741935483871,6.924130082130432,1.113356426358223,0.18519173189997673,0.2745361328125,0.20249999314546585,0.2749681770801544
9,Aesthetic Score,HPSv2,2,0.06451612903225806,0.935483870967742,7.074113488197327,0.996474876999855,0.18712616339325905,0.28790283203125,0.20374999195337296,0.29023877531290054
9,Aesthetic Score,HPSv2,3,0.0967741935483871,0.9032258064516129,7.104882597923279,1.0813344419002533,0.18657709285616875,0.2984619140625,0.19874999672174454,0.29380089044570923
9,Aesthetic Score,HPSv2,4,0.12903225806451613,0.8709677419354839,7.086982846260071,0.9870250225067139,0.18607111275196075,0.3055419921875,0.19968749582767487,0.3090383782982826
9,Aesthetic Score,HPSv2,5,0.16129032258064516,0.8387096774193549,7.0742820501327515,1.0934535264968872,0.18543926998972893,0.3077392578125,0.20281249657273293,0.30843548476696014
9,Aesthetic Score,HPSv2,6,0.1935483870967742,0.8064516129032258,6.942135691642761,1.1755641996860504,0.18679970502853394,0.3111572265625,0.20406249910593033,0.2992936372756958
9,Aesthetic Score,HPSv2,7,0.22580645161290322,0.7741935483870968,6.990715980529785,1.2375778555870056,0.1860460378229618,0.31890869140625,0.20906249806284904,0.3102925270795822
9,Aesthetic Score,HPSv2,8,0.25806451612903225,0.7419354838709677,6.9116517305374146,1.2089582681655884,0.1853245310485363,0.3204345703125,0.20812499523162842,0.30550365149974823
9,Aesthetic Score,HPSv2,9,0.2903225806451613,0.7096774193548387,6.923526167869568,1.201286792755127,0.18457941338419914,0.31805419921875,0.2071874961256981,0.3032287657260895
9,Aesthetic Score,HPSv2,10,0.3225806451612903,0.6774193548387097,7.013051271438599,1.1858725547790527,0.1866714246571064,0.3201904296875,0.20499999821186066,0.30618563294410706
9,Aesthetic Score,HPSv2,11,0.3548387096774194,0.6451612903225806,6.908906936645508,1.2395626306533813,0.18447315320372581,0.31365966796875,0.1978124901652336,0.29456984251737595
9,Aesthetic Score,HPSv2,12,0.3870967741935484,0.6129032258064516,6.9760777950286865,1.3272088766098022,0.18448812142014503,0.3125,0.20281249657273293,0.2987453192472458
9,Aesthetic Score,HPSv2,13,0.41935483870967744,0.5806451612903225,6.893727540969849,1.1693263500928879,0.18420304358005524,0.3128662109375,0.2018749937415123,0.30338460206985474
9,Aesthetic Score,HPSv2,14,0.45161290322580644,0.5483870967741935,6.90247368812561,1.115503579378128,0.18153559789061546,0.31268310546875,0.19999999180436134,0.2928663417696953
9,Aesthetic Score,HPSv2,15,0.4838709677419355,0.5161290322580645,7.005335569381714,1.1932911723852158,0.18116158246994019,0.312255859375,0.19999999552965164,0.2999649718403816
9,Aesthetic Score,HPSv2,16,0.5161290322580645,0.4838709677419355,6.863080263137817,1.1972221583127975,0.18154561519622803,0.31524658203125,0.19749999046325684,0.30003661662340164
9,Aesthetic Score,HPSv2,17,0.5483870967741935,0.4516129032258065,6.930930495262146,1.2320660948753357,0.18056704476475716,0.31256103515625,0.19687499478459358,0.3033904358744621
9,Aesthetic Score,HPSv2,18,0.5806451612903226,0.4193548387096774,6.845879316329956,1.1700370013713837,0.17825555428862572,0.31280517578125,0.19687499478459358,0.30053240060806274
9,Aesthetic Score,HPSv2,19,0.6129032258064516,0.3870967741935484,6.86588990688324,1.1845719665288925,0.17832093313336372,0.31243896484375,0.1990624964237213,0.2910279855132103
9,Aesthetic Score,HPSv2,20,0.6451612903225806,0.3548387096774194,6.886597037315369,1.1454666703939438,0.179598119109869,0.31829833984375,0.19718749821186066,0.29223671555519104
9,Aesthetic Score,HPSv2,21,0.6774193548387096,0.32258064516129037,6.8756266832351685,1.2043458074331284,0.18051594495773315,0.32098388671875,0.19843749329447746,0.3042095750570297
9,Aesthetic Score,HPSv2,22,0.7096774193548387,0.29032258064516125,6.741031527519226,1.2368472069501877,0.1818360947072506,0.32293701171875,0.20124999433755875,0.29153525084257126
9,Aesthetic Score,HPSv2,23,0.7419354838709677,0.25806451612903225,6.848735690116882,1.4788821935653687,0.18325285241007805,0.33367919921875,0.2043749950826168,0.30375053733587265
9,Aesthetic Score,HPSv2,24,0.7741935483870968,0.22580645161290325,6.869185209274292,1.500616192817688,0.18496068939566612,0.3333740234375,0.2084374986588955,0.30544281005859375
9,Aesthetic Score,HPSv2,25,0.8064516129032258,0.19354838709677424,6.856672883033752,1.4497001469135284,0.18364018946886063,0.33648681640625,0.20468749105930328,0.2974974289536476
9,Aesthetic Score,HPSv2,26,0.8387096774193549,0.16129032258064513,6.702823162078857,1.2490295469760895,0.18282495811581612,0.33349609375,0.20343749225139618,0.3015313297510147
9,Aesthetic Score,HPSv2,27,0.8709677419354839,0.12903225806451613,6.656988978385925,1.4603116512298584,0.18084247410297394,0.33013916015625,0.2018749974668026,0.2948552295565605
9,Aesthetic Score,HPSv2,28,0.9032258064516129,0.09677419354838712,6.48936927318573,1.214726448059082,0.1799544021487236,0.3280029296875,0.20249999314546585,0.2876327335834503
9,Aesthetic Score,HPSv2,29,0.9354838709677419,0.06451612903225812,6.340449333190918,1.154971331357956,0.17976871132850647,0.32489013671875,0.2031249962747097,0.2864738330245018
9,Aesthetic Score,HPSv2,30,0.967741935483871,0.032258064516129004,6.275168538093567,1.0654392093420029,0.17790944501757622,0.31781005859375,0.1990624964237213,0.2820887193083763
9,Aesthetic Score,HPSv2,31,1.0,0.0,6.2546703815460205,1.1083517372608185,0.1775774098932743,0.313232421875,0.20156249403953552,0.28924842178821564
10,Aesthetic Score,VQA Score,0,0.0,1.0,6.994836926460266,1.0909613221883774,0.18643292039632797,0.28466796875,0.2059374935925007,0.2805749848484993
10,Aesthetic Score,VQA Score,1,0.03225806451612903,0.967741935483871,7.041712045669556,0.8952143043279648,0.18465866893529892,0.273162841796875,0.20281249284744263,0.27730733528733253
10,Aesthetic Score,VQA Score,2,0.06451612903225806,0.935483870967742,6.995480537414551,0.7472013011574745,0.18237556144595146,0.257415771484375,0.19687499478459358,0.2810373120009899
10,Aesthetic Score,VQA Score,3,0.0967741935483871,0.9032258064516129,6.91292929649353,0.7021157145500183,0.18145907297730446,0.256805419921875,0.19968749210238457,0.282770037651062
10,Aesthetic Score,VQA Score,4,0.12903225806451613,0.8709677419354839,7.035141825675964,0.9234750866889954,0.18512847274541855,0.265106201171875,0.1993749961256981,0.2972455322742462
10,Aesthetic Score,VQA Score,5,0.16129032258064516,0.8387096774193549,7.067096710205078,0.8447121679782867,0.18450594693422318,0.26715087890625,0.1912499964237213,0.2878391966223717
10,Aesthetic Score,VQA Score,6,0.1935483870967742,0.8064516129032258,7.106769919395447,0.8298320695757866,0.18645045161247253,0.26824951171875,0.19499999657273293,0.3044799566268921
10,Aesthetic Score,VQA Score,7,0.22580645161290322,0.7741935483870968,7.118880987167358,0.7747433036565781,0.18681561201810837,0.2685546875,0.19749999418854713,0.30260326713323593
10,Aesthetic Score,VQA Score,8,0.25806451612903225,0.7419354838709677,7.1034228801727295,0.8163859248161316,0.18466055393218994,0.26788330078125,0.19562499970197678,0.3007233664393425
10,Aesthetic Score,VQA Score,9,0.2903225806451613,0.7096774193548387,7.103519678115845,0.8041679859161377,0.1841248944401741,0.26617431640625,0.19468749687075615,0.29381953924894333
10,Aesthetic Score,VQA Score,10,0.3225806451612903,0.6774193548387097,7.102881908416748,0.7342681661248207,0.18426231294870377,0.266326904296875,0.1928124986588955,0.28154413402080536
10,Aesthetic Score,VQA Score,11,0.3548387096774194,0.6451612903225806,7.124844074249268,0.6218078657984734,0.18496261909604073,0.269500732421875,0.1912499964237213,0.2880575880408287
10,Aesthetic Score,VQA Score,12,0.3870967741935484,0.6129032258064516,7.096462368965149,0.6516024619340897,0.18200736120343208,0.26220703125,0.1874999925494194,0.28657570481300354
10,Aesthetic Score,VQA Score,13,0.41935483870967744,0.5806451612903225,7.054277658462524,0.7259741351008415,0.183949314057827,0.263702392578125,0.1903124935925007,0.2991149425506592
10,Aesthetic Score,VQA Score,14,0.45161290322580644,0.5483870967741935,7.029079556465149,0.6726488023996353,0.18476106226444244,0.264495849609375,0.1875,0.2924243435263634
10,Aesthetic Score,VQA Score,15,0.4838709677419355,0.5161290322580645,6.983645081520081,0.7300845980644226,0.1853519156575203,0.262786865234375,0.18812499567866325,0.2897360250353813
10,Aesthetic Score,VQA Score,16,0.5161290322580645,0.4838709677419355,6.9992676973342896,0.6462437212467194,0.18125120177865028,0.256591796875,0.18593749776482582,0.2848527133464813
10,Aesthetic Score,VQA Score,17,0.5483870967741935,0.4516129032258065,7.06790292263031,0.6409294381737709,0.18446451053023338,0.26031494140625,0.1928124949336052,0.2892965115606785
10,Aesthetic Score,VQA Score,18,0.5806451612903226,0.4193548387096774,6.954751372337341,0.5382691100239754,0.18425772711634636,0.2589111328125,0.19312499836087227,0.2861463725566864
10,Aesthetic Score,VQA Score,19,0.6129032258064516,0.3870967741935484,6.864908218383789,0.4439420197159052,0.1840798407793045,0.250030517578125,0.19437499716877937,0.27945712208747864
10,Aesthetic Score,VQA Score,20,0.6451612903225806,0.3548387096774194,6.713757038116455,0.41486332658678293,0.18175875768065453,0.24462890625,0.19343749433755875,0.2880036309361458
10,Aesthetic Score,VQA Score,21,0.6774193548387096,0.32258064516129037,6.775918006896973,0.3850676231086254,0.1826726384460926,0.249542236328125,0.1915624961256981,0.29222285747528076
10,Aesthetic Score,VQA Score,22,0.7096774193548387,0.29032258064516125,6.801189422607422,0.48389705270528793,0.18414870277047157,0.253997802734375,0.1899999938905239,0.27922289445996284
10,Aesthetic Score,VQA Score,23,0.7419354838709677,0.25806451612903225,6.618589282035828,0.5809668004512787,0.18609625846147537,0.260711669921875,0.1993749924004078,0.28803978860378265
10,Aesthetic Score,VQA Score,24,0.7741935483870968,0.22580645161290325,6.800673007965088,0.6338403820991516,0.18652979284524918,0.263671875,0.1915624961256981,0.29588400572538376
10,Aesthetic Score,VQA Score,25,0.8064516129032258,0.19354838709677424,6.56911039352417,0.39893290400505066,0.18504264578223228,0.25457763671875,0.19437499344348907,0.28309836983680725
10,Aesthetic Score,VQA Score,26,0.8387096774193549,0.16129032258064513,6.571069240570068,0.4771972745656967,0.18384725227952003,0.257904052734375,0.19374999403953552,0.28828252106904984
10,Aesthetic Score,VQA Score,27,0.8709677419354839,0.12903225806451613,6.415288090705872,0.4355192194925621,0.18250924721360207,0.247650146484375,0.18687499687075615,0.2713043913245201
10,Aesthetic Score,VQA Score,28,0.9032258064516129,0.09677419354838712,6.158235430717468,0.020995827624574304,0.1828220933675766,0.2435302734375,0.19328124448657036,0.2676233537495136
10,Aesthetic Score,VQA Score,29,0.9354838709677419,0.06451612903225812,6.281280517578125,0.36155520379543304,0.17933157831430435,0.245635986328125,0.19062499329447746,0.2696516178548336
